farmyr,Year,Longitude,Latitude
41-020-017-00020-02-01 2018,2018,-5.985799008,36.96441608
41-020-017-00022-00-00 2006,2006,-5.982090056,36.96912863
41-020-017-00022-00-00 2007,2007,-5.982116082,36.9691797
41-020-017-00022-00-00 2008,2008,-5.981223145,36.96994439
41-020-017-00022-02-00 2010,2010,-5.981223145,36.96994439
41-020-017-00022-02-00 2012,2012,-5.981230742,36.96993762
41-020-017-00022-02-00 2014,2014,-5.982090056,36.96912863
41-020-017-00022-02-00 2015,2015,-5.983264388,36.9672645
41-020-017-00023-00-00 2008,2008,-5.975522574,36.97102385
41-020-017-00023-02 2015,2015,-6.200533803,36.96279064
41-020-017-00023-02-00 2015,2015,-5.976180558,36.9686325
41-020-017-00023-02-02 2018,2018,-5.976182357,36.96863162
41-020-017-00025-00-01 2007,2007,-5.981484476,36.98166581
41-020-017-00025-01-01 2014,2014,-5.972042465,36.98324092
41-020-017-00025-06-00 2012,2012,-5.978386573,36.97533461
41-020-017-00025-06-01 2018,2018,-5.983285898,36.97223784
41-020-017-00026-01-00 2017,2017,-5.98204875,36.98659924
41-020-017-00027-01 2016,2016,-5.981772336,36.98313249
41-020-017-00027-01-00 2012,2012,-5.980594318,36.98528143
41-020-017-00027-01-01 2018,2018,-5.981772354,36.98313242
41-020-017-00028-01-00 2010,2010,-5.979132413,36.98589099
41-020-017-00037-00-00 2008,2008,-5.972319481,36.98285506
41-020-017-00041-00-00 2006,2006,-5.963421739,36.98300272
41-020-017-00042-00-00 2008,2008,-5.970988806,36.97802656
41-020-017-00045-01 2015,2015,-5.966117657,37.01047887
41-020-017-00045-01-1 2012,2012,-5.970774168,36.97609888
41-020-017-00046-02-00 2013,2013,-5.968747518,36.97353072
41-020-017-00047-02-00 2012,2012,-5.970181175,36.97429682
41-020-017-00047-02-00 2013,2013,-5.970177862,36.97429838
41-020-017-00047-02-02 2017,2017,-5.970883213,36.97242295
41-020-017-00048-03-00 2010,2010,-5.968604851,36.97303868
41-020-017-00048-03-00 2013,2013,-5.969830022,36.97133195
41-020-017-00048-03-00 2016,2016,-5.970533707,36.97123323
41-020-017-00051-00-00 2007,2007,-5.965216397,36.97559535
41-020-017-00051-02 2009,2009,-5.965028568,36.97563474
41-020-017-00051-02-00 2013,2013,-5.966453017,36.9737323
41-020-017-00051-02-00 2014,2014,-5.965222456,36.97559232
41-020-017-00051-02-1 2012,2012,-5.965033109,36.9756331
41-020-017-00051-02-2 2011,2011,-5.965028559,36.97563471
41-020-017-00056-02-00 2016,2016,-5.961754397,36.97739107
41-020-017-00057-01-00 2014,2014,-5.96131819,36.97743801
41-020-017-00057-01-00 2016,2016,-5.962503646,36.97557014
41-020-017-00060-03-01 2018,2018,-5.960090592,36.97730771
41-020-017-00062-00-60 2006,2006,-5.955779391,36.98203666
41-020-017-00062-00-70 2008,2008,-5.95654545,36.98267538
41-020-017-00062-00-80 2007,2007,-5.955779391,36.98203666
41-020-017-00062-07 2010,2010,-5.956545799,36.98268438
41-020-017-00062-08-00 2017,2017,-5.95695862,36.98017972
41-020-017-00063-02 2009,2009,-5.954175656,36.98122956
41-020-017-00089-01 2009,2009,-5.966571972,36.97804023
41-020-017-00089-01 2011,2011,-5.966571984,36.97804023
41-020-017-00089-01-0 2012,2012,-5.96657531,36.97803654
41-020-017-00089-01-00 2016,2016,-5.967737851,36.97616019
41-020-019-00001-00-00 2006,2006,-5.946115883,37.01939819
41-020-019-00001-00-00 2008,2008,-5.946071364,37.01938028
41-020-019-00002-00-00 2007,2007,-5.950728087,37.01626289
41-020-019-00002-00-20 2008,2008,-5.947694823,37.01805063
41-020-019-00002-03 2011,2011,-5.950795228,37.0165721
41-020-019-00002-03-00 2013,2013,-5.950802033,37.016565
41-020-019-00006-01-00 2011,2011,-5.962146589,37.00833437
41-020-019-00008-00-00 2007,2007,-5.979585189,36.9997852
41-020-019-00008-04 2009,2009,-5.980183352,37.00530755
41-020-019-00008-04 2011,2011,-5.979973497,36.99993545
41-020-019-00008-04-01 2018,2018,-5.980781802,36.99784714
41-020-019-00008-04-1 2012,2012,-5.97997567,36.99993092
41-020-019-00012-00-00 2006,2006,-5.987445828,36.99623724
41-020-019-00012-00-00 2008,2008,-5.987445828,36.99623724
41-020-019-00012-00-00 2010,2010,-5.987445828,36.99623724
41-020-019-00012-01-00 2011,2011,-5.936081243,37.14940706
41-020-019-00012-01-00 2012,2012,-5.987445828,36.99623724
41-020-019-00014-02-01 2012,2012,-5.991492463,36.99365765
41-020-019-00016-00-00 2006,2006,-5.997547261,36.99005175
41-020-019-00016-00-00 2008,2008,-5.997471462,36.99015252
41-020-019-00016-02 2010,2010,-5.99753965,36.99002671
41-020-019-00016-02-00 2016,2016,-5.99873665,36.98818524
41-020-019-00016-02-01 2018,2018,-5.99873665,36.98818524
41-020-019-00016-02-1 2012,2012,-5.99753965,36.99002671
41-020-019-00020-01 2011,2011,-6.002480839,36.9870479
41-020-019-00020-01-00 2013,2013,-6.002488534,36.98704504
41-020-019-00025-03-00 2011,2011,-5.996151424,36.98717317
41-020-019-00034-00-00 2006,2006,-5.976997644,36.9976469
41-020-019-00034-06 2012,2012,-5.976783064,36.99728977
41-020-019-00034-06-00 2016,2016,-5.978184475,36.99577677
41-020-019-00034-06-01 2018,2018,-5.978184475,36.99577677
41-020-019-00035-01-00 2013,2013,-5.973847413,36.99518274
41-020-019-00036-02 2011,2011,-5.972715788,36.994509
41-020-019-00037-01-00 2011,2011,-5.97350237,36.99993358
41-020-019-00037-01-00 2015,2015,-5.974837839,36.99707971
41-020-019-00037-09-00 2009,2009,-5.97350242,36.99993355
41-020-019-00037-09-00 2010,2010,-5.97350242,36.99993355
41-020-019-00037-09-00 2013,2013,-5.97350237,36.99993358
41-020-019-00037-09-01 2018,2018,-5.974837844,36.99707969
41-020-019-00042-00-01 2007,2007,-5.917229603,37.01991884
41-020-019-00042-00-02 2007,2007,-5.917229603,37.01991884
41-020-019-00043-00-01 2007,2007,-5.917229603,37.01991884
41-020-019-00043-00-02 2007,2007,-5.917229603,37.01991884
41-020-019-00048-02-00 2013,2013,-5.958869641,37.00267525
41-020-019-00050-02-00 2013,2013,-5.957697541,36.99949329
41-020-019-00050-02-00 2014,2014,-5.957658445,36.99948271
41-020-019-00051-01-00 2017,2017,-5.962593608,36.99637884
41-020-019-00060-00-10 2008,2008,-5.964109223,36.99233572
41-020-019-00060-01 2010,2010,-5.964109223,36.99233572
41-020-019-00060-01-00 2012,2012,-5.964109223,36.99233572
41-020-019-00061-01 2009,2009,-5.963647703,36.99016513
41-020-019-00061-01 2011,2011,-5.963647715,36.99016515
41-020-019-00061-01-00 2013,2013,-5.963653918,36.99015741
41-020-019-00061-01-00 2016,2016,-5.964817396,36.98829908
41-020-019-00061-01-1 2012,2012,-5.963653918,36.99015741
41-020-019-00062-03-00 2016,2016,-5.959697268,36.99038237
41-020-019-00062-03-1 2012,2012,-5.95867953,36.99223701
41-020-019-00065-03-00 2010,2010,-5.965968493,36.98699072
41-020-019-00078-01-00 2013,2013,-5.952691864,36.99078225
41-020-019-00089-01 2009,2009,-5.94433093,36.99073949
41-020-019-00089-01 2011,2011,-5.944359969,36.99149291
41-020-019-00089-01-01 2018,2018,-5.945648344,36.98961474
41-020-019-00089-01-1 2012,2012,-5.944361264,36.99148496
41-020-019-00099-02-01 2018,2018,-5.961019856,36.99204344
41-020-019-00107-01 2009,2009,-5.95047888,36.98996892
41-020-019-00110-00-00 2008,2008,-5.948313661,36.98907065
41-020-019-00110-00-00 2009,2009,-5.948313661,36.98907065
41-020-019-00110-01-00 2015,2015,-5.949496375,36.98716734
41-020-019-00110-01-01 2018,2018,-5.949496431,36.98716729
41-020-019-00116-00-00 2006,2006,-5.947217055,36.98846803
41-020-019-00119-01-01 2018,2018,-5.94865149,36.98604199
41-020-019-00124-01-00 2010,2010,-5.948055251,36.98736523
41-020-019-00128-00-00 2007,2007,-5.95001037,36.9863572
41-020-019-00134-01-00 2016,2016,-5.944248782,36.98478347
41-020-019-00134-01-1 2012,2012,-5.943082753,36.9865876
41-020-019-00145-01-00 2013,2013,-5.987220698,36.99097742
41-020-019-00148-00-10 2007,2007,-5.951258717,36.99380961
41-020-019-00148-01 2009,2009,-5.952250957,36.99361371
41-020-019-00150-01-00 2013,2013,-5.95548324,36.99643478
41-020-020-00002-00-20 2008,2008,-5.95058398,37.01077593
41-020-020-00002-05 2015,2015,-5.947352876,37.01164061
41-020-020-00006-04-02 2012,2012,-5.947607813,36.99991983
41-020-020-00020-01-00 2017,2017,-5.941398125,36.99193831
41-020-020-00022-00-00 2007,2007,-5.944791912,36.99464817
41-020-020-00022-02 2015,2015,-5.945983894,36.99277832
41-020-020-00022-02-01 2013,2013,-5.946055055,36.99287567
41-020-020-00022-02-01 2018,2018,-5.945983894,36.99277832
41-020-020-00022-02-11 2012,2012,-5.944495797,36.99468058
41-020-020-00027-00-00 2007,2007,-5.940307364,36.99309832
41-020-020-00039-06-02 2009,2009,-5.944116101,37.0068998
41-020-021-00002-03 2009,2009,-5.924537772,37.03026382
41-020-021-00002-03-00 2012,2012,-5.924537772,37.03026382
41-020-021-00005-00-00 2007,2007,-5.918117567,37.02923831
41-020-021-00005-02-00 2016,2016,-5.919240953,37.02724947
41-020-021-00005-02-01 2018,2018,-5.919240953,37.02724947
41-020-021-00006-00-00 2008,2008,-5.919688653,37.02734766
41-020-021-00006-03-00 2014,2014,-5.920909401,37.02573686
41-020-021-00006-03-1 2012,2012,-5.919694226,37.02734644
41-020-021-00007-00-20 2007,2007,-5.915835101,37.02753153
41-020-021-00007-00-20 2008,2008,-5.915950486,37.02760979
41-020-021-00007-02 2009,2009,-5.915939257,37.02761007
41-020-021-00007-02 2010,2010,-5.915939257,37.02761007
41-020-021-00007-02 2016,2016,-5.917012803,37.02566829
41-020-021-00007-02-00 2014,2014,-5.91582617,37.0275331
41-020-021-00007-02-01 2018,2018,-5.917012894,37.02566824
41-020-021-00009-00-00 2008,2008,-5.913986441,37.02157059
41-020-021-00009-01-00 2018,2018,-5.915084364,37.01965621
41-020-021-00012-02-01 2010,2010,-5.92193557,37.02541365
41-020-021-00013-00-10 2006,2006,-5.924599467,37.02513497
41-020-021-00013-01-17 2009,2009,-5.924702762,37.02548385
41-020-021-00015-00-00 2008,2008,-5.928310492,37.02724208
41-020-021-00015-02-01 2018,2018,-5.92959441,37.02533227
41-020-021-00015-02-19 2009,2009,-5.928258315,37.02705414
41-020-021-00017-01-00 2018,2018,-5.932606606,37.0238108
41-020-021-00019-01-00 2015,2015,-5.935768177,37.02390377
41-020-021-00019-01-00 2016,2016,-5.935768177,37.02390377
41-020-021-00020-02-00 2010,2010,-5.936457364,37.02473313
41-020-021-00020-02-00 2011,2011,-5.936457364,37.02473313
41-020-021-00020-02-00 2017,2017,-5.937906933,37.02306331
41-020-021-00022-03 2016,2016,-5.941015333,37.01907963
41-020-021-00023-01-00 2009,2009,-5.937020163,37.02304401
41-020-021-00023-01-00 2010,2010,-5.937020122,37.02304404
41-020-021-00023-01-00 2012,2012,-5.93702745,37.02304356
41-020-021-00035-00-01 2007,2007,-5.917229603,37.01991884
41-020-021-00036-00-01 2007,2007,-5.917229603,37.01991884
41-020-021-00037-00-02 2007,2007,-5.917229603,37.01991884
41-020-021-00039-02 2016,2016,-5.915279892,37.01481565
41-020-021-00039-02-02 2018,2018,-5.915281241,37.01481237
41-020-021-00040-00-02 2007,2007,-5.917229603,37.01991884
41-020-021-00041-00-03 2007,2007,-5.917229603,37.01991884
41-020-021-00044-01-00 2011,2011,-5.920734819,37.01240478
41-020-021-00049-02-00 2013,2013,-5.917512899,37.01196192
41-020-021-00052-04-00 2017,2017,-5.917248866,37.01221004
41-020-021-00058-01-00 2013,2013,-5.917589717,37.00903089
41-020-021-00059-00-00 2007,2007,-5.918607927,37.0092968
41-020-021-00062-00-01 2007,2007,-5.940517135,37.01591038
41-020-021-00066-00-00 2006,2006,-5.934183985,37.01271656
41-020-021-00066-00-00 2008,2008,-5.934191671,37.01295427
41-020-021-00066-01-00 2010,2010,-5.934191671,37.01295427
41-020-021-00067-00-00 2006,2006,-5.933116211,37.01332564
41-020-021-00067-00-00 2007,2007,-5.933116211,37.01332564
41-020-021-00067-01-00 2009,2009,-5.933309435,37.01367491
41-020-021-00067-01-00 2011,2011,-5.933309404,37.01367491
41-020-021-00067-01-00 2013,2013,-5.933309404,37.01367491
41-020-021-00067-01-00 2014,2014,-5.933115988,37.01332569
41-020-021-00067-01-00 2015,2015,-5.934302072,37.01146101
41-020-021-00071-01-00 2015,2015,-5.921794448,37.0056874
41-020-021-00073-00-00 2007,2007,-5.919638935,37.00603182
41-020-021-00073-02-00 2009,2009,-5.919897237,37.0060169
41-020-021-00073-02-00 2011,2011,-5.919897237,37.00601692
41-020-021-00074-03-00 2010,2010,-5.918223648,37.00659507
41-020-021-00074-03-00 2012,2012,-5.918225511,37.00659385
41-020-021-00079-01 2016,2016,-5.930578765,37.00433472
41-020-021-00079-01-00 2014,2014,-5.92939351,37.00622466
41-020-021-00079-02-00 2014,2014,-5.92939351,37.00622466
41-020-021-00079-02-01 2017,2017,-5.93057886,37.0043347
41-020-021-00081-00-00 2006,2006,-5.936670837,36.99763533
41-020-021-00081-00-00 2007,2007,-5.936670837,36.99763533
41-020-021-00081-00-00 2008,2008,-5.936627095,36.99764597
41-020-021-00081-01 2011,2011,-5.936627044,36.99764593
41-020-021-00081-01-02 2014,2014,-5.938436052,36.99585994
41-020-021-00081-01-1 2012,2012,-5.936633568,36.99764193
41-020-021-00083-05 2015,2015,-5.937880352,36.99325867
41-020-021-00083-05-00 2011,2011,-5.936869795,36.99411211
41-020-021-00083-05-1 2009,2009,-5.936973743,36.99681286
41-020-021-00140-00-00 2006,2006,-5.911088518,37.01169118
41-020-021-00142-10-00 2011,2011,-5.927272358,36.99929324
41-020-021-00142-10-01 2018,2018,-5.928432534,36.99721925
41-020-021-00144-00-00 2008,2008,-5.930831384,37.00157276
41-020-022-00007-00-00 2007,2007,-5.918286079,37.0024383
41-020-022-00012-03-00 2013,2013,-5.917608337,36.99750775
41-020-022-00014-01-00 2009,2009,-5.916566911,36.99622088
41-020-022-00017-04-01 2018,2018,-5.919008421,36.99563501
41-020-022-00026-03-10 2016,2016,-5.924344274,36.99708953
41-020-022-00026-03-10 2017,2017,-5.924344274,36.99708953
41-020-022-00026-03-40 2018,2018,-5.924344274,36.99708953
41-020-022-00031-00-00 2007,2007,-5.922608866,36.99692776
41-020-022-00033-01-00 2013,2013,-5.927226728,36.99403573
41-020-022-00035-03-00 2011,2011,-5.922960623,36.99483792
41-020-022-00035-03-00 2015,2015,-5.926529091,36.99252012
41-020-022-00050-00-00 2008,2008,-5.909746055,37.00195329
41-020-022-00050-01-00 2014,2014,-5.909643505,37.00194959
41-020-022-00050-01-01 2018,2018,-5.910787571,37.00009837
41-020-022-00060-02-00 2015,2015,-5.930885432,36.99150875
41-020-022-00072-04 2016,2016,-5.921703343,36.9938607
41-020-023-00006-01 2010,2010,-5.906615943,36.99796689
41-020-023-00006-01-00 2015,2015,-5.907734267,36.99610645
41-020-023-00007-01-01 2018,2018,-5.907163699,36.99524109
41-020-023-00008-00-00 2006,2006,-5.908748574,36.99818089
41-020-023-00008-00-00 2007,2007,-5.908748574,36.99818089
41-020-023-00008-01-00 2013,2013,-5.909720046,36.99628678
41-020-023-00008-01-00 2014,2014,-5.908471705,36.99802052
41-020-023-00008-01-00 2016,2016,-5.90965912,36.99616212
41-020-023-00009-01-00 2016,2016,-5.910560248,36.99563538
41-020-023-00010-01-00 2017,2017,-5.912008321,36.99482803
41-020-023-00011-00-00 2008,2008,-5.912884614,36.99537025
41-020-023-00011-01-00 2010,2010,-5.912884614,36.99537025
41-020-023-00011-01-00 2012,2012,-5.912886546,36.995362
41-020-023-00011-01-00 2015,2015,-5.914050782,36.99355281
41-020-023-00011-01-00 2017,2017,-5.914050866,36.99355279
41-020-023-00012-00-00 2007,2007,-5.914535536,36.99446849
41-020-023-00014-02-00 2015,2015,-5.918150881,36.99171823
41-020-023-00015-02-00 2010,2010,-5.918480582,36.99312803
41-020-023-00016-02-00 2009,2009,-5.918773642,36.99300088
41-020-023-00016-02-01 2018,2018,-5.919965849,36.99111766
41-020-023-00026-01-00 2014,2014,-5.924839159,36.97834309
41-020-023-00029-00-00 2007,2007,-5.927535349,36.99027913
41-020-023-00034-00-10 2007,2007,-5.928235909,36.98842389
41-020-023-00047-00-00 2008,2008,-5.920934994,36.98747851
41-020-023-00053-02-00 2017,2017,-5.920765398,36.98723839
41-020-023-00075-01-01 2018,2018,-5.91538474,36.9845818
41-020-023-00080-00-00 2008,2008,-5.913825981,36.99071402
41-020-023-00080-00-10 2007,2007,-5.913785618,36.9906631
41-020-023-00080-01-10 2014,2014,-5.913623115,36.99082029
41-020-023-00082-01-00 2013,2013,-5.909116873,36.98740539
41-020-023-00082-01-00 2017,2017,-5.910892307,36.98525236
41-020-023-00082-01-01 2018,2018,-5.910892307,36.98525236
41-020-023-00083-00-00 2006,2006,-5.903623145,36.98671463
41-020-023-00083-00-00 2008,2008,-5.903515266,36.98647433
41-020-023-00083-01-00 2010,2010,-5.903515295,36.98647428
41-020-023-00089-01-11 2012,2012,-5.919422724,36.99001986
41-020-023-00093-00-00 2006,2006,-5.915672099,36.98655287
41-020-023-00093-00-00 2007,2007,-5.915591598,36.98652449
41-020-024-00005-00-00 2006,2006,-5.924343612,36.99793993
41-020-024-00005-01-00 2016,2016,-5.92554313,36.98311427
41-020-024-00006-02-00 2014,2014,-5.924155383,36.98381559
41-020-024-00009-02-00 2016,2016,-5.920508708,36.98317165
41-020-024-00010-01-00 2012,2012,-5.91886267,36.98506847
41-020-024-00016-00-00 2007,2007,-5.916777082,36.98455676
41-020-024-00026-04-01 2018,2018,-5.914218091,36.98165632
41-020-024-00028-00-00 2006,2006,-5.910840984,36.98367368
41-020-024-00028-00-40 2008,2008,-5.91068803,36.98298519
41-020-024-00028-04 2016,2016,-5.912204594,36.98124567
41-020-024-00028-04-00 2013,2013,-5.910687977,36.98298523
41-020-024-00028-04-00 2014,2014,-5.910614321,36.9829492
41-020-024-00028-04-00 2017,2017,-5.912204661,36.98124566
41-020-024-00029-02-00 2017,2017,-5.914310948,36.97941322
41-020-024-00031-00-00 2007,2007,-5.911503367,36.98069012
41-020-024-00031-02-00 2012,2012,-5.911505687,36.98066258
41-020-024-00031-02-00 2014,2014,-5.911504956,36.98068319
41-020-024-00031-02-00 2015,2015,-5.912692656,36.97881008
41-020-024-00031-02-00 2017,2017,-5.91269267,36.97881002
41-020-024-00036-00-00 2007,2007,-5.908999018,36.98347773
41-020-024-00046-00-00 2006,2006,-5.90648001,36.97630779
41-020-024-00050-00-00 2008,2008,-5.900156897,36.97770015
41-020-024-00050-02 2016,2016,-5.901342152,36.97575967
41-020-024-00050-02-00 2012,2012,-5.900160912,36.97769645
41-020-024-00050-02-00 2014,2014,-5.900154807,36.97762442
41-020-024-00050-02-01 2018,2018,-5.901342236,36.97575961
41-020-024-00050-03-00 2013,2013,-5.90015686,36.9777002
41-020-024-00050-03-00 2017,2017,-5.901342236,36.97575961
41-020-024-00051-02-00 2016,2016,-5.899530831,36.99393208
41-020-024-00060-01-00 2013,2013,-5.898485486,36.97478518
41-020-024-00061-02-00 2015,2015,-5.901689466,36.97093295
41-020-024-00077-01-00 2014,2014,-5.913244193,36.98042129
41-020-024-00085-04-00 2015,2015,-5.902083967,36.96800738
41-020-024-00085-04-00 2016,2016,-5.911309191,36.98081158
41-020-024-00085-04-00 2017,2017,-5.911309191,36.98081158
41-020-024-00085-04-01 2018,2018,-5.911309191,36.98081158
41-020-025-00016-01-00 2012,2012,-5.925494547,36.98108435
41-020-025-00045-01-00 2015,2015,-5.926450964,36.97409511
41-020-025-00045-01-1 2011,2011,-5.925301812,36.97595257
41-020-025-00047-01-00 2014,2014,-5.92510358,36.97344736
41-020-025-00048-01 2009,2009,-5.92355035,36.97504369
41-020-025-00055-01-01 2018,2018,-5.921035738,36.9711107
41-020-025-00057-02-00 2017,2017,-5.920121118,36.96992707
41-020-025-00069-02-1 2012,2012,-5.907335908,36.97262771
41-020-025-00071-00-20 2008,2008,-5.909122941,36.97171882
41-020-025-00072-00-00 2006,2006,-5.909656286,36.97091095
41-020-025-00073-00-00 2007,2007,-5.910572336,36.97097193
41-020-025-00073-01-00 2009,2009,-5.910570573,36.97097873
41-020-025-00073-01-00 2017,2017,-5.911759353,36.96910847
41-020-025-00078-00-10 2007,2007,-5.907851047,36.96934401
41-020-025-00078-01 2009,2009,-5.907839827,36.96934428
41-020-025-00078-01-00 2012,2012,-5.907839827,36.96934428
41-020-025-00081-01 2016,2016,-5.905832787,36.96909642
41-020-025-00081-01-00 2010,2010,-5.904639574,36.97096069
41-020-025-00085-02-01 2018,2018,-5.906324211,36.96492987
41-020-025-00087-01 2010,2010,-5.902428314,36.96911189
41-020-025-00087-01-00 2016,2016,-5.903595735,36.96721435
41-020-025-00089-00-00 2008,2008,-5.90200179,36.96929097
41-020-025-00089-01 2010,2010,-5.902001742,36.96929095
41-020-025-00090-00-00 2006,2006,-5.900886215,36.96992823
41-020-025-00090-01 2009,2009,-5.900894457,36.96988504
41-020-025-00090-01 2011,2011,-5.900894414,36.96988502
41-020-025-00090-01-00 2015,2015,-5.902083967,36.96800738
41-020-025-00090-01-01 2018,2018,-5.902083967,36.96800738
41-020-025-00091-02-00 2010,2010,-5.899307704,36.9681131
41-020-025-00091-02-00 2012,2012,-5.899314033,36.96811115
41-020-025-00091-02-00 2014,2014,-5.898903438,36.96872664
41-020-025-00091-02-01 2018,2018,-5.900101447,36.96686448
41-020-025-00102-01-00 2012,2012,-5.90177557,36.9663929
41-020-025-00105-01-00 2011,2011,-5.898605166,36.96500317
41-020-025-00106-01-00 2011,2011,-5.897298595,36.96569897
41-020-025-00106-01-00 2015,2015,-5.898490866,36.96383625
41-020-025-00111-01-00 2011,2011,-5.896209382,36.96410554
41-020-025-00111-01-00 2017,2017,-5.897538172,36.96207977
41-020-025-00116-01 2016,2016,-5.903837404,36.96410477
41-020-026-00006-00-00 2007,2007,-5.89295243,36.97346343
41-020-026-00006-00-00 2008,2008,-5.893435567,36.97331161
41-020-026-00018-27-00 2017,2017,-5.887033669,36.96879947
41-020-026-00019-03 2016,2016,-5.892149573,36.96372325
41-020-026-00019-03-00 2011,2011,-5.891188247,36.96491247
41-020-026-00020-00-01 2006,2006,-5.894431337,36.96590628
41-020-026-00020-01-01 2018,2018,-5.895619083,36.96404152
41-020-026-00025-00-01 2006,2006,-5.892704427,36.96303046
41-020-026-00026-02-00 2014,2014,-5.894516145,36.96103272
41-020-026-00026-02-01 2013,2013,-5.894935719,36.96097373
41-020-026-00033-01-01 2018,2018,-5.894154064,36.97475607
41-020-026-00034-01 2010,2010,-5.893863581,37.00581845
41-020-026-00035-01 2009,2009,-5.892640566,36.97400667
41-020-026-00035-01-00 2015,2015,-5.893884755,36.97212757
41-020-026-00035-01-01 2018,2018,-5.893956055,36.97400919
41-020-026-00046-03-00 2013,2013,-5.889567949,36.96148537
41-020-027-00043-01 2009,2009,-5.926689275,36.97398344
41-020-027-00043-01-00 2015,2015,-5.927923107,36.97206731
41-020-027-00058-02-00 2016,2016,-5.926253255,36.97095778
41-020-027-00058-02-01 2018,2018,-5.926263249,36.97095483
41-020-030-00000-00-23 2009,2009,-5.991681184,37.02678581
41-020-030-00002-00-30 2007,2007,-5.991681184,37.02678581
41-020-030-00003-00-01 2006,2006,-5.977260151,37.02838298
41-020-030-00003-03-01 2009,2009,-5.977262797,37.02838454
41-020-030-00004-01-01 2012,2012,-5.972077812,37.02617104
41-020-030-00009-00-10 2006,2006,-5.969556574,37.02145837
41-020-030-00009-00-10 2007,2007,-5.969556574,37.02145837
41-020-030-00009-00-10 2008,2008,-5.969634111,37.02142939
41-020-030-00009-01 2009,2009,-5.969634462,37.02143839
41-020-030-00009-01 2010,2010,-5.969634462,37.02143839
41-020-030-00009-01-00 2011,2011,-5.969634462,37.02143839
41-020-030-00009-01-00 2012,2012,-5.969634462,37.02143839
41-020-030-00009-01-00 2016,2016,-5.971167294,37.01953471
41-020-030-00012-00-00 2012,2012,-5.973358749,37.02414749
41-020-030-00012-00-00 2014,2014,-5.973358749,37.02414749
41-020-030-00012-00-00 2016,2016,-5.973358749,37.02414749
41-020-030-00012-00-00 2017,2017,-5.973358749,37.02414749
41-020-030-00012-00-00 2018,2018,-5.973358749,37.02414749
41-020-030-00013-00-00 2007,2007,-5.978712116,37.02634715
41-020-030-00013-00-00 2008,2008,-5.978712116,37.02634715
41-020-030-00014-00-00 2007,2007,-5.98378324,37.02854961
41-020-030-00014-00-00 2008,2008,-5.98378324,37.02854961
41-020-030-00014-00-00 2009,2009,-5.98378324,37.02854961
41-020-030-00014-00-00 2010,2010,-5.98378324,37.02854961
41-020-030-00014-00-10 2006,2006,-5.98378324,37.02854961
41-020-030-00014-01-00 2011,2011,-5.936081243,37.14940706
41-020-030-00014-01-00 2012,2012,-5.98378324,37.02854961
41-020-030-00016-00-00 2006,2006,-5.990391505,37.02873256
41-020-030-00016-00-00 2007,2007,-5.990391505,37.02873256
41-020-030-00016-01-00 2009,2009,-5.990396799,37.02872999
41-020-030-00016-01-00 2010,2010,-5.990396803,37.02873008
41-020-030-00016-01-00 2014,2014,-5.990391449,37.02873255
41-020-030-00016-01-01 2018,2018,-5.991576264,37.02688443
41-020-030-00017-00-00 2006,2006,-5.985164744,37.02649826
41-020-030-00017-00-00 2008,2008,-5.985164744,37.02649826
41-020-030-00017-00-00 2009,2009,-5.985164744,37.02649826
41-020-030-00017-00-00 2010,2010,-5.985164744,37.02649826
41-020-030-00017-01-00 2011,2011,-5.936081243,37.14940706
41-020-030-00017-01-00 2012,2012,-5.985164744,37.02649826
41-020-030-00018-00-00 2006,2006,-5.979979931,37.02440351
41-020-030-00019-01-01 2017,2017,-5.975921073,37.02024052
41-020-030-00020-01-01 2015,2015,-5.975977967,37.02013494
41-020-030-00021-00-01 2008,2008,-5.981246482,37.0223487
41-020-030-00021-01-01 2017,2017,-5.982413625,37.02050634
41-020-030-00022-00-10 2006,2006,-5.986443654,37.02453797
41-020-030-00022-00-10 2007,2007,-5.986443654,37.02453797
41-020-030-00022-00-10 2010,2010,-5.986443654,37.02453797
41-020-030-00022-01-00 2012,2012,-5.986443654,37.02453797
41-020-030-00022-01-01 2011,2011,-5.936081243,37.14940706
41-020-030-00022-01-02 2011,2011,-5.936081243,37.14940706
41-020-030-00023-01-00 2010,2010,-5.99168223,37.02678664
41-020-030-00023-01-00 2012,2012,-5.991690861,37.02678611
41-020-030-00023-02-01 2016,2016,-5.992876235,37.02491795
41-020-030-00023-02-01 2017,2017,-5.992876235,37.02491795
41-020-030-00023-02-02 2016,2016,-5.992876235,37.02491795
41-020-030-00023-02-02 2017,2017,-5.992876235,37.02491795
41-020-030-00023-02-02 2018,2018,-5.992876235,37.02491795
41-020-030-00024-00-00 2007,2007,-5.993012015,37.02476963
41-020-030-00024-00-00 2008,2008,-5.993012015,37.02476963
41-020-030-00024-00-00 2009,2009,-5.993012015,37.02476963
41-020-030-00024-00-00 2010,2010,-5.993012015,37.02476963
41-020-030-00024-00-10 2006,2006,-5.993012015,37.02476963
41-020-030-00024-02-00 2011,2011,-5.936081243,37.14940706
41-020-030-00024-02-00 2012,2012,-5.993012015,37.02476963
41-020-030-00026-01-01 2009,2009,-5.982571368,37.02033602
41-020-030-00026-01-01 2010,2010,-5.983733254,37.01844421
41-020-030-00028-01-00 2016,2016,-5.980211201,37.01458596
41-020-030-00028-01-01 2011,2011,-5.979751964,37.01433618
41-020-030-00029-01-01 2009,2009,-5.984196004,37.01849564
